booking_id,package_id,user_id,booking_date,travel_date,lead_time_days,group_size,final_price_paid
BKG00367,PKG0017,USR0315,2024-05-17,2024-05-19,2,3,103200
BKG00368,PKG0058,USR0161,2024-11-08,2024-11-18,10,3,95010
BKG00369,PKG0057,USR0060,2024-05-24,2024-06-23,30,5,70150
BKG00370,PKG0011,USR0262,2025-09-02,2025-09-17,15,2,91760
BKG00371,PKG0033,USR0071,2025-03-09,2025-04-08,30,2,52740
BKG00372,PKG0016,USR0096,2025-07-04,2025-07-24,20,5,152220
BKG00373,PKG0041,USR0356,2024-06-26,2024-08-25,60,8,53970
BKG00374,PKG0045,USR0285,2024-10-22,2024-11-01,10,2,92430
BKG00375,PKG0001,USR0072,2025-04-06,2025-06-05,60,1,41680
BKG00376,PKG0048,USR0318,2025-01-02,2025-02-16,45,4,29550
BKG00377,PKG0030,USR0005,2024-07-18,2024-08-02,15,2,224920
BKG00378,PKG0016,USR0197,2025-06-01,2025-06-11,10,5,179450
BKG00379,PKG0046,USR0335,2025-05-18,2025-08-16,90,6,140940
BKG00380,PKG0004,USR0213,2025-03-30,2025-04-29,30,2,18310
BKG00381,PKG0050,USR0251,2025-08-01,2025-10-30,90,2,11860
BKG00382,PKG0043,USR0016,2024-08-13,2024-12-11,120,4,105750
BKG00383,PKG0039,USR0150,2024-08-18,2024-09-17,30,2,32890
BKG00384,PKG0040,USR0276,2025-04-13,2025-06-12,60,5,90400
BKG00385,PKG0052,USR0290,2025-05-22,2025-06-01,10,4,47710
BKG00386,PKG0010,USR0282,2025-08-09,2025-08-14,5,4,78330
BKG00387,PKG0022,USR0059,2025-07-10,2025-07-20,10,6,48700
BKG00388,PKG0037,USR0188,2024-02-12,2024-03-03,20,5,194910
BKG00389,PKG0007,USR0390,2025-07-13,2025-10-11,90,4,29240
BKG00390,PKG0007,USR0112,2024-04-14,2024-05-04,20,6,54710
BKG00391,PKG0042,USR0377,2024-09-10,2024-10-25,45,2,97400
BKG00392,PKG0023,USR0153,2024-02-03,2024-02-13,10,1,82660
BKG00393,PKG0017,USR0231,2024-03-30,2024-09-26,180,2,33910
BKG00394,PKG0025,USR0225,2024-04-30,2024-06-29,60,2,21650
BKG00395,PKG0025,USR0398,2024-08-02,2024-08-22,20,2,22450
BKG00396,PKG0060,USR0378,2024-12-25,2025-01-14,20,8,41760
BKG00397,PKG0013,USR0364,2025-03-14,2025-04-03,20,2,54140
BKG00398,PKG0010,USR0085,2024-07-30,2024-08-04,5,1,22380
BKG00399,PKG0025,USR0106,2025-08-06,2025-08-11,5,3,41930
BKG00400,PKG0007,USR0180,2025-09-03,2025-09-05,2,10,89890
BKG00401,PKG0052,USR0276,2024-10-26,2024-11-25,30,10,106170
BKG00402,PKG0052,USR0149,2025-06-10,2025-06-15,5,4,46690
BKG00403,PKG0024,USR0348,2024-05-18,2024-06-02,15,5,97750
BKG00404,PKG0005,USR0385,2024-03-01,2024-03-11,10,3,69040
BKG00405,PKG0022,USR0142,2024-05-09,2024-08-07,90,6,38600
BKG00406,PKG0017,USR0360,2024-09-12,2024-09-27,15,2,50160
BKG00407,PKG0038,USR0075,2024-09-10,2024-09-15,5,1,101330
BKG00408,PKG0005,USR0390,2025-02-06,2025-06-06,120,2,38790
BKG00409,PKG0052,USR0251,2024-10-02,2024-10-04,2,3,42230
BKG00410,PKG0016,USR0322,2025-04-07,2025-04-22,15,2,91420
BKG00411,PKG0010,USR0039,2024-04-05,2024-05-20,45,2,35260
BKG00412,PKG0039,USR0207,2024-10-11,2024-10-21,10,3,53760
BKG00413,PKG0024,USR0356,2025-01-12,2025-01-14,2,2,62350
BKG00414,PKG0011,USR0233,2024-12-01,2024-12-21,20,8,342170
BKG00415,PKG0059,USR0298,2024-04-05,2024-05-05,30,4,113830
BKG00416,PKG0033,USR0375,2025-01-01,2025-01-16,15,2,74770
BKG00417,PKG0034,USR0033,2025-02-11,2025-06-11,120,4,133560
BKG00418,PKG0028,USR0112,2024-08-04,2024-09-03,30,2,26450
BKG00419,PKG0013,USR0254,2024-10-17,2024-11-06,20,1,27940
BKG00420,PKG0006,USR0173,2024-05-13,2024-05-23,10,3,42560
BKG00421,PKG0014,USR0290,2024-12-17,2025-03-17,90,2,10580
BKG00422,PKG0034,USR0350,2024-02-17,2024-03-18,30,4,149510
BKG00423,PKG0016,USR0051,2025-04-15,2025-04-20,5,6,284250
BKG00424,PKG0055,USR0009,2024-06-10,2024-07-10,30,2,31070
BKG00425,PKG0029,USR0226,2025-03-14,2025-04-28,45,2,49680
BKG00426,PKG0025,USR0104,2024-05-15,2024-05-30,15,4,61170
BKG00427,PKG0060,USR0333,2024-10-07,2024-12-06,60,4,22780
BKG00428,PKG0004,USR0048,2024-09-13,2024-10-03,20,4,33320
BKG00429,PKG0029,USR0043,2024-06-18,2024-08-02,45,2,40500
BKG00430,PKG0022,USR0027,2024-11-08,2024-11-13,5,3,35730
BKG00431,PKG0050,USR0372,2024-08-27,2024-09-11,15,10,67320
BKG00432,PKG0030,USR0220,2024-04-07,2024-04-27,20,1,110500
BKG00433,PKG0048,USR0001,2024-03-20,2024-06-18,90,3,23110
BKG00434,PKG0047,USR0068,2025-06-15,2025-12-12,180,4,106380
BKG00435,PKG0005,USR0349,2024-01-09,2024-04-08,90,2,44560
BKG00436,PKG0028,USR0357,2024-05-03,2024-08-01,90,2,24940
BKG00437,PKG0048,USR0217,2025-05-04,2025-08-02,90,2,14340
BKG00438,PKG0005,USR0037,2024-04-01,2024-05-01,30,3,79550
BKG00439,PKG0022,USR0375,2024-04-15,2024-05-30,45,10,89490
BKG00440,PKG0012,USR0161,2024-11-02,2024-12-17,45,4,222490
BKG00441,PKG0031,USR0071,2024-05-16,2024-05-31,15,3,135540
BKG00442,PKG0026,USR0329,2024-05-26,2024-06-10,15,3,103830
BKG00443,PKG0056,USR0036,2024-01-09,2024-02-08,30,2,62170
BKG00444,PKG0056,USR0313,2025-03-26,2025-03-28,2,3,140050
BKG00445,PKG0006,USR0180,2024-06-04,2024-12-01,180,3,26920
BKG00446,PKG0005,USR0211,2025-03-29,2025-04-03,5,6,174490
BKG00447,PKG0004,USR0112,2024-04-12,2024-05-02,20,5,50070
BKG00448,PKG0032,USR0072,2025-08-26,2025-12-24,120,2,42080
BKG00449,PKG0037,USR0374,2025-03-15,2025-06-13,90,2,67430
BKG00450,PKG0014,USR0162,2024-09-10,2024-09-30,20,10,56240
BKG00451,PKG0031,USR0142,2024-09-11,2024-09-26,15,3,109950
BKG00452,PKG0016,USR0284,2025-09-14,2025-09-24,10,1,35880
BKG00453,PKG0010,USR0146,2024-01-28,2024-02-27,30,2,27440
BKG00454,PKG0006,USR0338,2024-07-29,2024-09-27,60,6,51350
BKG00455,PKG0053,USR0266,2024-07-12,2024-08-26,45,1,31920
BKG00456,PKG0045,USR0383,2024-02-25,2024-04-25,60,2,65110
BKG00457,PKG0044,USR0123,2024-04-25,2024-05-10,15,2,159170
BKG00458,PKG0017,USR0124,2025-08-31,2025-10-15,45,2,44980
BKG00459,PKG0043,USR0037,2024-01-13,2024-05-12,120,10,248370
BKG00460,PKG0013,USR0185,2024-05-15,2024-09-12,120,2,42850
BKG00461,PKG0050,USR0199,2025-08-05,2025-08-20,15,1,6890
BKG00462,PKG0024,USR0216,2024-06-25,2024-08-09,45,4,68510
BKG00463,PKG0012,USR0391,2024-03-15,2024-04-04,20,3,169920
BKG00464,PKG0014,USR0009,2024-01-15,2024-02-29,45,8,41100
BKG00465,PKG0014,USR0135,2024-03-02,2024-03-17,15,2,12650
BKG00466,PKG0024,USR0204,2025-05-28,2025-06-12,15,4,84210
BKG00467,PKG0045,USR0393,2025-02-15,2025-03-17,30,4,112520
BKG00468,PKG0015,USR0043,2025-07-04,2025-07-19,15,8,52900
BKG00469,PKG0022,USR0316,2024-03-26,2024-05-10,45,2,21520
BKG00470,PKG0042,USR0159,2024-07-27,2024-10-25,90,4,175940
BKG00471,PKG0053,USR0080,2025-02-04,2025-02-24,20,3,93170
BKG00472,PKG0053,USR0301,2024-03-08,2024-04-07,30,1,37500
BKG00473,PKG0054,USR0159,2024-09-01,2024-09-11,10,5,102310
BKG00474,PKG0017,USR0030,2025-03-20,2025-04-09,20,6,143050
BKG00475,PKG0008,USR0060,2025-09-15,2025-09-30,15,5,202160
BKG00476,PKG0057,USR0029,2024-06-28,2024-07-13,15,10,136250
BKG00477,PKG0055,USR0062,2024-05-20,2024-07-19,60,1,12600
BKG00478,PKG0056,USR0360,2025-05-23,2025-06-22,30,3,101210
BKG00479,PKG0055,USR0178,2024-09-22,2024-10-07,15,4,67700
BKG00480,PKG0016,USR0086,2024-10-02,2025-01-30,120,2,67660
BKG00481,PKG0016,USR0376,2024-01-31,2024-02-20,20,10,288640
BKG00482,PKG0015,USR0172,2024-10-05,2024-10-20,15,1,7190
BKG00483,PKG0033,USR0269,2025-08-13,2025-08-23,10,10,234370
BKG00484,PKG0011,USR0322,2025-04-11,2025-07-10,90,3,100350
BKG00485,PKG0032,USR0262,2025-05-26,2025-07-10,45,3,77420
BKG00486,PKG0011,USR0291,2024-06-10,2024-09-08,90,2,76090
BKG00487,PKG0040,USR0131,2025-08-10,2025-08-30,20,2,38030
BKG00488,PKG0036,USR0346,2024-08-21,2024-09-20,30,3,20280
BKG00489,PKG0019,USR0380,2024-02-15,2024-05-15,90,2,62030
BKG00490,PKG0038,USR0007,2025-04-28,2025-06-12,45,1,75510
BKG00491,PKG0048,USR0187,2024-06-02,2024-07-02,30,4,32190
BKG00492,PKG0001,USR0092,2024-02-06,2024-03-07,30,10,363470
BKG00493,PKG0042,USR0284,2025-03-05,2025-05-04,60,2,99160
BKG00494,PKG0005,USR0115,2025-03-02,2025-04-01,30,2,52420
BKG00495,PKG0006,USR0369,2024-03-20,2024-05-04,45,2,25820
BKG00496,PKG0009,USR0293,2025-05-29,2025-08-27,90,6,62210
BKG00497,PKG0018,USR0345,2024-07-02,2024-08-16,45,2,26050
BKG00498,PKG0001,USR0115,2024-02-17,2024-04-02,45,2,107540
BKG00499,PKG0047,USR0206,2025-04-21,2025-06-20,60,2,52700
BKG00500,PKG0043,USR0145,2024-11-14,2025-05-13,180,2,55900
BKG00501,PKG0036,USR0168,2025-04-12,2025-04-27,15,4,36170
BKG00502,PKG0003,USR0005,2024-10-25,2024-11-09,15,3,503430
BKG00503,PKG0030,USR0289,2025-09-29,2025-10-14,15,2,202650
BKG00504,PKG0048,USR0125,2025-08-28,2025-10-27,60,5,35120
BKG00505,PKG0051,USR0253,2024-07-19,2024-08-18,30,4,59190
BKG00506,PKG0005,USR0376,2024-09-08,2024-09-28,20,2,40950
BKG00507,PKG0043,USR0078,2025-02-23,2025-04-24,60,2,54910
BKG00508,PKG0012,USR0013,2024-12-20,2025-06-18,180,2,81390
BKG00509,PKG0002,USR0326,2024-01-10,2024-02-24,45,4,35730
BKG00510,PKG0055,USR0172,2025-01-20,2025-05-20,120,10,152240
BKG00511,PKG0046,USR0378,2024-04-16,2024-05-31,45,2,60910
BKG00512,PKG0001,USR0106,2024-08-31,2024-09-10,10,4,239680
BKG00513,PKG0030,USR0215,2024-03-02,2024-05-31,90,4,389780
BKG00514,PKG0041,USR0073,2024-04-05,2024-04-20,15,2,21890
BKG00515,PKG0044,USR0023,2025-06-16,2025-07-16,30,4,244720
BKG00516,PKG0046,USR0212,2025-01-16,2025-03-17,60,6,144630
BKG00517,PKG0058,USR0235,2024-03-27,2024-04-16,20,2,52450
BKG00518,PKG0059,USR0298,2024-05-16,2024-06-15,30,2,45510
BKG00519,PKG0019,USR0327,2024-03-17,2024-05-16,60,1,35530
BKG00520,PKG0058,USR0304,2025-03-21,2025-04-05,15,1,35190
BKG00521,PKG0058,USR0340,2024-08-30,2024-09-09,10,5,133610
BKG00522,PKG0029,USR0150,2024-11-18,2024-11-20,2,8,257330
BKG00523,PKG0013,USR0202,2024-11-30,2025-01-29,60,2,54490
BKG00524,PKG0030,USR0163,2024-08-27,2024-12-25,120,8,612470
BKG00525,PKG0060,USR0039,2024-05-19,2024-08-17,90,1,5440
BKG00526,PKG0012,USR0400,2024-04-21,2024-08-19,120,2,73940
BKG00527,PKG0045,USR0080,2025-04-05,2025-04-25,20,4,148340
BKG00528,PKG0010,USR0239,2024-05-03,2024-05-08,5,2,43190
BKG00529,PKG0003,USR0275,2024-07-31,2024-08-02,2,2,288370
BKG00530,PKG0025,USR0232,2024-09-28,2024-10-13,15,2,22670
BKG00531,PKG0042,USR0062,2024-11-07,2024-11-17,10,2,131780
BKG00532,PKG0051,USR0361,2024-02-11,2024-03-02,20,3,40440
BKG00533,PKG0034,USR0111,2024-12-01,2024-12-06,5,2,147040
BKG00534,PKG0028,USR0076,2024-09-11,2024-12-10,90,2,24480
BKG00535,PKG0020,USR0183,2024-02-20,2024-03-06,15,5,132420
BKG00536,PKG0004,USR0347,2024-06-27,2024-12-24,180,2,16800
BKG00537,PKG0059,USR0016,2025-04-08,2025-08-06,120,3,55230
BKG00538,PKG0006,USR0285,2024-09-12,2024-09-27,15,5,51220
BKG00539,PKG0020,USR0049,2024-05-23,2024-11-19,180,4,91530
BKG00540,PKG0012,USR0063,2024-08-15,2024-09-04,20,5,226910
BKG00541,PKG0031,USR0067,2025-02-14,2025-03-01,15,8,255910
BKG00542,PKG0016,USR0191,2024-03-27,2024-04-16,20,2,75960
BKG00543,PKG0054,USR0299,2024-03-17,2024-07-15,120,2,35130
BKG00544,PKG0038,USR0012,2024-07-21,2024-08-10,20,3,215280
BKG00545,PKG0045,USR0331,2024-05-11,2024-05-21,10,6,232880
BKG00546,PKG0020,USR0048,2024-12-05,2024-12-25,20,1,30160
BKG00547,PKG0045,USR0063,2025-04-17,2025-04-19,2,3,137910
BKG00548,PKG0042,USR0026,2025-08-10,2025-08-25,15,8,429490
BKG00549,PKG0031,USR0222,2025-02-08,2025-03-25,45,3,87370
BKG00550,PKG0058,USR0255,2025-03-12,2025-03-17,5,2,61810
BKG00551,PKG0020,USR0089,2024-07-10,2024-08-24,45,4,92850
BKG00552,PKG0047,USR0141,2024-06-01,2024-06-16,15,2,60080
BKG00553,PKG0044,USR0018,2025-09-23,2025-11-07,45,2,122190
BKG00554,PKG0001,USR0126,2025-05-25,2025-08-23,90,10,362780
BKG00555,PKG0001,USR0211,2025-05-05,2025-06-19,45,5,208840
BKG00556,PKG0051,USR0032,2025-01-27,2025-04-27,90,2,33200
BKG00557,PKG0005,USR0071,2025-06-22,2025-08-06,45,4,77460
BKG00558,PKG0032,USR0128,2025-07-10,2025-11-07,120,2,48920
BKG00559,PKG0034,USR0010,2025-01-02,2025-01-22,20,10,415010
BKG00560,PKG0030,USR0246,2025-05-11,2025-05-26,15,4,456280
BKG00561,PKG0036,USR0177,2025-05-29,2025-06-13,15,8,58770
BKG00562,PKG0008,USR0165,2024-07-03,2024-09-01,60,2,75440
BKG00563,PKG0032,USR0014,2024-08-12,2024-11-10,90,2,51130
BKG00564,PKG0035,USR0016,2024-10-14,2024-10-29,15,1,5360
BKG00565,PKG0057,USR0030,2025-04-28,2025-05-08,10,4,83260
BKG00566,PKG0015,USR0272,2025-08-21,2025-09-05,15,1,8960
BKG00567,PKG0047,USR0120,2024-04-12,2024-04-17,5,2,76770
BKG00568,PKG0056,USR0127,2024-09-29,2024-11-13,45,1,40290
BKG00569,PKG0047,USR0274,2024-02-27,2024-04-27,60,2,54010
BKG00570,PKG0007,USR0392,2024-08-12,2024-09-01,20,6,40480
BKG00571,PKG0012,USR0295,2025-02-01,2025-03-03,30,2,93700
BKG00572,PKG0020,USR0182,2024-06-26,2024-08-25,60,2,44470
BKG00573,PKG0028,USR0091,2024-11-21,2025-01-20,60,2,26550
BKG00574,PKG0042,USR0378,2025-08-28,2025-11-26,90,2,92310
BKG00575,PKG0041,USR0015,2024-12-26,2025-01-10,15,2,24560
BKG00576,PKG0005,USR0291,2025-07-30,2025-09-13,45,2,40460
BKG00577,PKG0044,USR0097,2025-05-19,2025-09-16,120,8,366530
BKG00578,PKG0011,USR0278,2025-05-17,2025-08-15,90,2,72700
BKG00579,PKG0016,USR0020,2024-08-26,2024-09-25,30,2,64150
BKG00580,PKG0019,USR0309,2025-06-23,2025-06-25,2,2,88440
BKG00581,PKG0059,USR0245,2025-09-20,2025-11-04,45,4,95840
BKG00582,PKG0054,USR0104,2024-12-14,2024-12-24,10,2,56440
BKG00583,PKG0043,USR0368,2024-11-27,2024-12-02,5,6,246440
BKG00584,PKG0024,USR0031,2025-08-23,2025-09-12,20,2,34700
BKG00585,PKG0060,USR0361,2024-04-23,2024-04-28,5,2,18630
BKG00586,PKG0033,USR0270,2024-03-15,2024-03-25,10,2,58730
BKG00587,PKG0013,USR0192,2025-02-09,2025-02-14,5,10,255220
BKG00588,PKG0008,USR0301,2024-11-05,2024-11-15,10,4,225160
BKG00589,PKG0020,USR0166,2024-06-10,2024-07-25,45,1,27590
BKG00590,PKG0057,USR0375,2025-05-13,2025-06-12,30,2,29400
BKG00591,PKG0054,USR0333,2025-07-29,2025-09-12,45,2,39280
BKG00592,PKG0034,USR0356,2025-09-20,2025-09-22,2,5,232470
BKG00593,PKG0048,USR0183,2025-08-26,2025-08-31,5,4,41110
BKG00594,PKG0034,USR0090,2024-10-28,2025-02-25,120,3,100790
BKG00595,PKG0012,USR0066,2024-01-02,2024-02-01,30,2,86230
BKG00596,PKG0017,USR0360,2025-02-04,2025-02-19,15,2,48070
BKG00597,PKG0056,USR0395,2024-02-03,2024-03-19,45,10,308230
BKG00598,PKG0028,USR0094,2025-09-18,2025-12-17,90,1,14740
BKG00599,PKG0055,USR0114,2024-04-16,2024-08-14,120,4,52540
BKG00600,PKG0022,USR0255,2024-03-20,2024-07-18,120,3,18980
BKG00601,PKG0058,USR0122,2024-11-23,2024-12-08,15,6,199340
BKG00602,PKG0018,USR0086,2024-03-31,2024-05-30,60,2,29520
BKG00603,PKG0022,USR0363,2024-12-09,2024-12-29,20,2,17640
BKG00604,PKG0018,USR0229,2024-08-02,2024-08-07,5,4,73310
BKG00605,PKG0005,USR0128,2024-12-24,2025-01-13,20,2,53030
BKG00606,PKG0015,USR0132,2024-01-02,2024-06-30,180,2,11040
BKG00607,PKG0006,USR0025,2025-03-05,2025-03-10,5,2,28960
BKG00608,PKG0041,USR0086,2025-05-19,2025-07-03,45,5,47200
BKG00609,PKG0025,USR0194,2025-01-19,2025-03-05,45,2,21150
BKG00610,PKG0027,USR0052,2025-08-14,2025-12-12,120,8,64200
BKG00611,PKG0052,USR0334,2024-08-18,2024-11-16,90,3,31980
BKG00612,PKG0030,USR0084,2024-02-04,2024-02-09,5,8,935350
BKG00613,PKG0037,USR0151,2024-09-24,2024-11-08,45,3,134960
BKG00614,PKG0021,USR0054,2024-06-23,2024-07-08,15,3,61790
BKG00615,PKG0059,USR0193,2024-03-17,2024-06-15,90,2,42290
BKG00616,PKG0023,USR0281,2024-04-05,2024-04-15,10,2,189290
BKG00617,PKG0047,USR0174,2025-09-20,2025-10-20,30,10,220810
BKG00618,PKG0010,USR0248,2025-03-17,2025-07-15,120,5,54830
BKG00619,PKG0044,USR0335,2025-03-20,2025-07-18,120,6,306070
BKG00620,PKG0021,USR0081,2024-12-05,2025-01-19,45,2,46410
BKG00621,PKG0009,USR0106,2025-02-23,2025-08-22,180,4,38310
BKG00622,PKG0006,USR0357,2025-07-07,2025-07-09,2,3,38940
BKG00623,PKG0044,USR0136,2024-10-31,2024-11-15,15,4,359120
BKG00624,PKG0027,USR0122,2025-02-06,2025-06-06,120,3,20770
BKG00625,PKG0008,USR0293,2025-05-17,2025-06-16,30,3,109060
BKG00626,PKG0024,USR0079,2024-01-04,2024-04-03,90,2,35490
BKG00627,PKG0041,USR0219,2025-10-02,2025-10-12,10,6,52950
BKG00628,PKG0046,USR0308,2024-04-09,2024-04-19,10,3,125450
BKG00629,PKG0060,USR0014,2024-10-25,2024-12-09,45,4,27530
BKG00630,PKG0059,USR0042,2024-04-28,2024-06-12,45,4,80220
BKG00631,PKG0046,USR0158,2025-04-27,2025-05-12,15,3,112430
BKG00632,PKG0036,USR0251,2024-09-28,2024-11-12,45,2,14670
BKG00633,PKG0051,USR0047,2025-01-31,2025-02-05,5,4,72920
BKG00634,PKG0010,USR0095,2025-01-25,2025-03-11,45,10,140950
BKG00635,PKG0048,USR0190,2024-02-15,2024-03-06,20,3,21560
BKG00636,PKG0018,USR0135,2024-09-26,2024-10-16,20,6,80180
BKG00637,PKG0007,USR0116,2025-07-31,2025-08-15,15,8,64280
BKG00638,PKG0035,USR0032,2024-04-09,2024-07-08,90,5,19340
BKG00639,PKG0006,USR0044,2025-07-08,2025-09-06,60,2,18150
BKG00640,PKG0024,USR0212,2025-08-26,2025-09-25,30,3,53550
BKG00641,PKG0050,USR0117,2025-01-31,2025-03-17,45,3,18590
BKG00642,PKG0031,USR0268,2025-07-02,2025-08-16,45,2,64120
BKG00643,PKG0006,USR0352,2025-05-01,2025-05-21,20,5,59680
BKG00644,PKG0024,USR0294,2025-05-02,2025-07-31,90,6,100610
BKG00645,PKG0006,USR0154,2024-02-05,2024-05-05,90,2,19720
BKG00646,PKG0019,USR0258,2025-06-13,2025-06-23,10,2,69700
BKG00647,PKG0020,USR0293,2025-09-27,2025-11-26,60,6,150250
BKG00648,PKG0052,USR0076,2025-04-04,2025-07-03,90,5,41740
BKG00649,PKG0031,USR0089,2024-06-20,2024-07-10,20,2,62990
BKG00650,PKG0025,USR0109,2024-05-09,2024-05-24,15,2,30070
BKG00651,PKG0020,USR0022,2025-03-21,2025-05-05,45,2,57250
BKG00652,PKG0050,USR0104,2024-05-31,2024-06-15,15,2,13210
BKG00653,PKG0038,USR0305,2024-03-09,2024-03-11,2,2,212690
BKG00654,PKG0054,USR0045,2025-02-10,2025-05-11,90,4,76000
BKG00655,PKG0049,USR0283,2024-10-09,2024-10-11,2,3,123790
BKG00656,PKG0040,USR0267,2024-01-13,2024-02-27,45,2,41090
BKG00657,PKG0009,USR0359,2025-06-19,2025-08-18,60,5,58550
BKG00658,PKG0048,USR0215,2024-06-02,2024-11-29,180,2,16190
BKG00659,PKG0018,USR0076,2025-08-19,2025-08-24,5,1,17990
BKG00660,PKG0010,USR0389,2024-04-12,2024-04-22,10,2,42360
BKG00661,PKG0059,USR0055,2024-04-13,2024-04-28,15,6,166900
BKG00662,PKG0010,USR0147,2024-12-18,2025-01-07,20,2,37410
BKG00663,PKG0031,USR0211,2025-05-12,2025-05-27,15,2,80250
BKG00664,PKG0060,USR0293,2024-02-08,2024-02-18,10,2,11890
BKG00665,PKG0017,USR0089,2024-05-27,2024-06-01,5,4,120300
BKG00666,PKG0057,USR0317,2025-02-15,2025-03-17,30,5,72700
BKG00667,PKG0047,USR0020,2024-12-05,2025-02-03,60,2,48220
BKG00668,PKG0023,USR0354,2025-05-01,2025-05-16,15,8,647970
BKG00669,PKG0007,USR0138,2024-01-21,2024-03-06,45,2,17160
BKG00670,PKG0031,USR0173,2024-11-06,2024-11-21,15,6,244360
BKG00671,PKG0059,USR0160,2025-05-18,2025-07-02,45,2,44830
BKG00672,PKG0023,USR0357,2024-08-21,2024-08-31,10,4,327290
BKG00673,PKG0006,USR0069,2025-03-29,2025-05-13,45,2,24820
BKG00674,PKG0047,USR0397,2024-10-02,2024-10-17,15,5,136100
BKG00675,PKG0028,USR0374,2024-04-01,2024-07-30,120,8,75640
BKG00676,PKG0028,USR0097,2025-02-20,2025-05-21,90,8,96750
BKG00677,PKG0055,USR0380,2025-06-12,2025-08-11,60,1,13500
BKG00678,PKG0002,USR0192,2025-06-11,2025-07-26,45,2,14530
BKG00679,PKG0004,USR0082,2025-06-02,2025-08-31,90,6,42410
BKG00680,PKG0044,USR0207,2025-06-20,2025-09-18,90,4,190680
BKG00681,PKG0003,USR0292,2024-07-16,2024-08-05,20,1,117690
BKG00682,PKG0036,USR0103,2024-09-12,2024-10-12,30,1,6170
BKG00683,PKG0054,USR0017,2025-01-04,2025-01-14,10,4,114830
BKG00684,PKG0006,USR0361,2025-01-12,2025-02-01,20,6,57860
BKG00685,PKG0017,USR0238,2024-05-06,2024-05-26,20,3,85520
BKG00686,PKG0004,USR0349,2025-01-16,2025-01-21,5,2,26140
BKG00687,PKG0046,USR0251,2024-06-30,2024-09-28,90,5,117060
BKG00688,PKG0051,USR0243,2024-12-24,2025-03-24,90,2,27660
BKG00689,PKG0030,USR0177,2024-09-21,2024-09-23,2,2,258820
BKG00690,PKG0032,USR0384,2024-04-02,2024-04-04,2,2,63970
BKG00691,PKG0042,USR0146,2024-02-20,2024-03-11,20,6,296030
BKG00692,PKG0030,USR0084,2024-08-07,2024-08-09,2,8,821880
BKG00693,PKG0049,USR0114,2024-07-30,2024-09-28,60,2,58930
BKG00694,PKG0016,USR0138,2025-06-09,2025-06-29,20,6,173500
BKG00695,PKG0024,USR0011,2024-01-10,2024-01-30,20,1,20210
BKG00696,PKG0020,USR0243,2024-06-26,2024-07-16,20,2,57150
BKG00697,PKG0001,USR0308,2024-08-17,2024-08-19,2,10,559270
BKG00698,PKG0001,USR0130,2024-11-08,2024-11-23,15,2,130760
BKG00699,PKG0002,USR0365,2024-10-08,2024-11-07,30,3,26530
BKG00700,PKG0047,USR0217,2024-12-23,2025-01-12,20,1,31110
BKG00701,PKG0019,USR0236,2025-04-22,2025-08-20,120,4,91350
BKG00702,PKG0044,USR0155,2025-09-30,2026-01-28,120,2,115870
BKG00703,PKG0056,USR0204,2024-01-08,2024-03-08,60,1,34850
BKG00704,PKG0024,USR0262,2025-01-18,2025-02-17,30,1,17350
BKG00705,PKG0058,USR0288,2025-09-15,2025-09-30,15,3,88400
BKG00706,PKG0053,USR0145,2024-04-20,2024-06-04,45,4,119900
BKG00707,PKG0034,USR0247,2024-10-10,2024-12-09,60,2,99770
BKG00708,PKG0031,USR0328,2024-10-10,2024-10-30,20,2,63470
BKG00709,PKG0024,USR0134,2024-11-01,2024-12-16,45,4,80340
BKG00710,PKG0026,USR0097,2024-09-03,2024-09-23,20,2,65670
BKG00711,PKG0008,USR0030,2025-09-06,2025-09-21,15,3,130230
BKG00712,PKG0015,USR0207,2024-05-23,2024-09-20,120,2,12000
BKG00713,PKG0050,USR0370,2025-05-24,2025-08-22,90,2,11200
BKG00714,PKG0055,USR0152,2025-03-04,2025-06-02,90,1,14810
BKG00715,PKG0007,USR0208,2024-02-06,2024-02-11,5,2,20020
BKG00716,PKG0032,USR0299,2025-08-08,2025-12-06,120,2,49940
BKG00717,PKG0034,USR0098,2024-08-15,2024-08-30,15,3,139170
BKG00718,PKG0022,USR0352,2025-05-02,2025-05-12,10,4,39760
BKG00719,PKG0059,USR0344,2024-11-03,2025-01-02,60,1,28670
BKG00720,PKG0010,USR0088,2025-07-25,2025-08-09,15,2,35350
BKG00721,PKG0033,USR0093,2025-04-27,2025-05-07,10,4,123800
BKG00722,PKG0020,USR0066,2025-07-26,2025-08-10,15,10,223160
BKG00723,PKG0025,USR0391,2024-12-09,2025-03-09,90,2,19940
BKG00724,PKG0035,USR0336,2024-12-29,2025-03-29,90,4,18340
BKG00725,PKG0050,USR0115,2024-11-10,2024-12-25,45,2,14450
BKG00726,PKG0043,USR0216,2024-12-05,2025-01-04,30,2,61010
BKG00727,PKG0047,USR0191,2024-10-28,2024-11-12,15,1,38530
BKG00728,PKG0019,USR0238,2025-04-26,2025-07-25,90,2,56740
BKG00729,PKG0013,USR0028,2025-08-20,2025-10-19,60,4,80580
BKG00730,PKG0033,USR0298,2024-03-13,2024-03-23,10,1,27730
BKG00731,PKG0049,USR0242,2025-05-27,2025-09-24,120,2,56980
BKG00732,PKG0020,USR0062,2025-01-25,2025-02-14,20,2,48240
BKG00733,PKG0028,USR0272,2024-02-25,2024-03-06,10,4,59980
